sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:ATC_code,ADD_INFO:drug_form,ADD_INFO:strength,ADD_INFO:brand,matchScore,mappingStatus,conceptId
575327,Oxycodone Depot 1A Farma; Oxikodon; 80 mg; PRRETA,1,,N02AA05,PRRETA,80 mg,Oxycodone Depot 1A Farma,0.5,AUTO_MAPPED,1124957
575332,"Indivina®; Medroxiprogesteron+estradiolvalerat; 1 mg/2,5 mg; TABLET",1,,G03FA12,TABLET,"1 mg/2,5 mg",Indivina®,0.5,AUTO_MAPPED,1500211
575340,Zoloft®; Sertralin; 50 mg; FICOTA,1,,N06AB06,FICOTA,50 mg,Zoloft®,0.5,AUTO_MAPPED,739138
575345,BYDUREON; Exenatid; 2 mg; PSPRSP,1,,A10BX04,PSPRSP,2 mg,BYDUREON,0.5,AUTO_MAPPED,1583722
575357,Zoloft®; Sertralin; 100 mg; FICOTA,1,,N06AB06,FICOTA,100 mg,Zoloft®,0.5,AUTO_MAPPED,739138
575365,Zoloft®; Sertralin; 100 mg; FICOTA,1,,N06AB06,FICOTA,100 mg,Zoloft®,0.5,AUTO_MAPPED,739138
575432,Atenolol Actavis; Atenolol; 100 mg; FICOTA,14333,,C07AB03,FICOTA,100 mg,Atenolol Actavis,0.5,AUTO_MAPPED,1314006
575456,Indivina®; Medroxiprogesteron+estradiolvalerat; 1 mg/5 mg; TABLET,1,,G03FA12,TABLET,1 mg/5 mg,Indivina®,0.5,AUTO_MAPPED,1500211
575467,Aranesp®; Darbopoetin alfa; 30 mikrogram; SOIJPS,1,,B03XA02,SOIJPS,30 mikrogram,Aranesp®,0.5,AUTO_MAPPED,1304643
575470,Equimax vet; ORAGEL,1,,QP54AA51,ORAGEL,,Equimax vet,0.5,UNCHECKED,0
575472,Prioderm®; 1 %; SHAMPO,1,,P03AX03,SHAMPO,1 %,Prioderm®,0.5,AUTO_MAPPED,993979
575500,Lukasm; Montelukast; 4 mg; GRANUL,1,,R03DC03,GRANUL,4 mg,Lukasm,0.5,AUTO_MAPPED,1154161
575506,Adenocor; 3 mg/ml; SOLINJ,1,,C01EB10,SOLINJ,3 mg/ml,Adenocor,0.5,AUTO_MAPPED,1309204
575524,Dymista; Azelastin + flutikasonpropionat; 125 mikrogram + 50 mikrogram/sprayning; NASPSU,1,,R01AD58,NASPSU,125 mikrogram + 50 mikrogram/sprayning,Dymista,0.5,AUTO_MAPPED,934075
575568,Olanzapin Sandoz; Olanzapin; 10 mg; ORDITA,1,,N05AH03,ORDITA,10 mg,Olanzapin Sandoz,0.5,AUTO_MAPPED,785788
575574,"Ramipril Teva; Ramipril; 2,5 mg; TABLET",1,,C09AA05,TABLET,"2,5 mg",Ramipril Teva,0.5,AUTO_MAPPED,1334456
575603,Fevarin®; Fluvoxamin; 100 mg; FICOTA,1,,N06AB08,FICOTA,100 mg,Fevarin®,0.5,AUTO_MAPPED,751412
575615,ZUPREVO; 40 mg/ml; SOLINJ,1,,QJ01FA96,SOLINJ,40 mg/ml,ZUPREVO,0.5,UNCHECKED,0
575698,"Candesartan/Hydrochlorothiazide STADA; Kandesartan+hydroklortiazid; 32 mg/12,5 mg; TABLET",1897,,C09DA06,TABLET,"32 mg/12,5 mg",Candesartan/Hydrochlorothiazide STADA,0.5,AUTO_MAPPED,1351557
575707,Propofol Sandoz; Propofol; 10 mg/ml; EMINIF,1,,N01AX10,EMINIF,10 mg/ml,Propofol Sandoz,0.5,AUTO_MAPPED,753626
575726,Zalviso; 15 mikrogram; SULITA,1,,N01AH03,SULITA,15 mikrogram,Zalviso,0.5,AUTO_MAPPED,19078219
575732,Questran Loc; Kolestyramin; 4 g; POSUSA,1,,C10AC01,POSUSA,4 g,Questran Loc,0.5,AUTO_MAPPED,19095309
575769,Mentixa; Memantin; 10 mg; FICOTA,1,,N06DX01,FICOTA,10 mg,Mentixa,0.5,AUTO_MAPPED,701322
575779,Indivina®; Medroxiprogesteron+estradiolvalerat; 2 mg/5 mg; TABLET,1,,G03FA12,TABLET,2 mg/5 mg,Indivina®,0.5,AUTO_MAPPED,1500211
575787,Remicade; Infliximab; 100 mg; PCSOIF,1,,L04AB02,PCSOIF,100 mg,Remicade,0.5,AUTO_MAPPED,937368
575882,Pletal; Cilostazol; 100 mg; TABLET,25,,B01AC,TABLET,100 mg,Pletal,0.5,AUTO_MAPPED,1350310
575886,Otomax® vet.; EADRSU,1,,QS02CA90,EADRSU,,Otomax® vet.,0.5,UNCHECKED,0
575899,"Exelon; Rivastigmin; 13,3 mg/24 timmar; TRAPAT",1,,N06DA03,TRAPAT,"13,3 mg/24 timmar",Exelon,0.5,AUTO_MAPPED,733523
575913,Azactam; Aztreonam; POSOII,1,,J01DF01,POSOII,,Azactam,0.5,AUTO_MAPPED,1715117
575914,Zoledronic Acid Teva; Zoledronsyra; 4mg/5ml; COSINF,1,,M05BA08,COSINF,4mg/5ml,Zoledronic Acid Teva,0.5,AUTO_MAPPED,1524674
575963,Cipralex; Escitalopram; 10 mg; ORDITA,1,,N06AB10,ORDITA,10 mg,Cipralex,0.5,AUTO_MAPPED,715939
575969,Otomax® vet.; EADRSU,1,,QS02CA90,EADRSU,,Otomax® vet.,0.5,UNCHECKED,0
575979,Edluar; 10 mg; SULITA,1,,N05CF02,SULITA,10 mg,Edluar,0.5,AUTO_MAPPED,744740
575993,Tiparol® Retard; Tramadol; 150 mg; PRRETA,1,,N02AX02,PRRETA,150 mg,Tiparol® Retard,0.5,AUTO_MAPPED,1103314
576009,Arteoptic; 20 mg/ml; EYDRSO,1,,S01ED05,EYDRSO,20 mg/ml,Arteoptic,0.5,AUTO_MAPPED,950370
576025,Arteoptic; 20 mg/ml; EYDRSO,1,,S01ED05,EYDRSO,20 mg/ml,Arteoptic,0.5,AUTO_MAPPED,950370
576082,Logimax; Metoprolol+felodipin; 5 mg/50 mg; PRRETA,18,,C07FB02,PRRETA,5 mg/50 mg,Logimax,0.5,AUTO_MAPPED,1307046
576116,Logimax; Metoprolol+felodipin; 5 mg/50 mg; PRRETA,198,,C07FB02,PRRETA,5 mg/50 mg,Logimax,0.5,AUTO_MAPPED,1307046
576122,Jakavi; Ruxolitinib; 20 mg; TABLET,1,,L01XE18,TABLET,20 mg,Jakavi,0.5,AUTO_MAPPED,40244464
576129,HyQvia; 100 mg/ml; SOLINF,1,,J06BA,SOLINF,100 mg/ml,HyQvia,0.5,UNCHECKED,0
576155,Amlodipin Bluefish; Amlodipin; 5 mg; TABLET,154,,C08CA01,TABLET,5 mg,Amlodipin Bluefish,0.5,AUTO_MAPPED,1332419
576157,Ranitidine Ranbaxy; 150 mg; TABLET,268,,A02BA02,TABLET,150 mg,Ranitidine Ranbaxy,0.5,AUTO_MAPPED,961050
576165,Ranitidine Ranbaxy; 300 mg; TABLET,108,,A02BA02,TABLET,300 mg,Ranitidine Ranbaxy,0.5,AUTO_MAPPED,961082
576222,"Zidoval; Metronidazol; 7,5 mg/g; VAGGEL",1,,G01AF01,VAGGEL,"7,5 mg/g",Zidoval,0.5,AUTO_MAPPED,1707164
576261,Propranolol Accord; Propranolol; 10 mg; FICOTA,867,,C07AA05,FICOTA,10 mg,Propranolol Accord,0.5,AUTO_MAPPED,40163312
576306,Pramace®; Ramipril; 10 mg; CAPHAR,1,,C09AA05,CAPHAR,10 mg,Pramace®,0.5,AUTO_MAPPED,1334456
576366,Addens-Kaliumklorid B. Braun; 1 mmol/ml; COSINF,1,,B05XA01,COSINF,1 mmol/ml,Addens-Kaliumklorid B. Braun,0.5,AUTO_MAPPED,19049105
576382,"Typhim Vi; Vaccin mot tyfoidfeber, polysackarid; 25 mikrogram/0,5 ml; SOLINJ",1,,J07AP03,SOLINJ,"25 mikrogram/0,5 ml",Typhim Vi,0.5,AUTO_MAPPED,532881
576420,Fentanyl Mylan; Fentanyl; 12 mikrogram/timme; TRAPAT,1,,N02AB03,TRAPAT,12 mikrogram/timme,Fentanyl Mylan,0.5,AUTO_MAPPED,1154029
576472,Eplerenon STADA; Eplerenon; 25 mg; FICOTA,31,,C03DA04,FICOTA,25 mg,Eplerenon STADA,0.5,AUTO_MAPPED,1309800
576490,Ursofalk®; Ursodeoxycholsyra; 500 mg; FICOTA,1,,A05AA02,FICOTA,500 mg,Ursofalk®,0.5,AUTO_MAPPED,988095
576515,Glucos Fresenius Kabi; Glukos; 50 mg/ml; SOLINF,1,,B05BA03,SOLINF,50 mg/ml,Glucos Fresenius Kabi,0.5,AUTO_MAPPED,1560524
576524,Ceftriaxon Fresenius Kabi; Ceftriaxon; 1 g; POSOIJ,1,,J01DD04,POSOIJ,1 g,Ceftriaxon Fresenius Kabi,0.5,AUTO_MAPPED,1777806
576560,"Trifexis; 270 mg/4,5 mg; CHETAB",1,,QP54AB51,CHETAB,"270 mg/4,5 mg",Trifexis,0.5,UNCHECKED,0
576560,Fenuril®; Karbamid + natriumklorid; CREAM,1,,D02AE01,CREAM,,Fenuril®,0.5,AUTO_MAPPED,906914
576621,Pradaxa; Dabigatran etexilat; 110 mg; CAPHAR,255,,B01AE07,CAPHAR,110 mg,Pradaxa,0.5,AUTO_MAPPED,40228152
576672,Ezetrol; Ezetimibe; 10 mg; TABLET,1,,C10AX09,TABLET,10 mg,Ezetrol,0.5,AUTO_MAPPED,1526475
576680,Surolan vet.; EADCSU,1,,QS02CA01,EADCSU,,Surolan vet.,0.5,UNCHECKED,0
576687,Rifampicin Ebb; Rifampicin; 300 mg; CAPHAR,1,,J04AB02,CAPHAR,300 mg,Rifampicin Ebb,0.5,AUTO_MAPPED,1763204
576709,Abilify; Aripiprazol; 5 mg; TABLET,1,,N05AX12,TABLET,5 mg,Abilify,0.5,AUTO_MAPPED,757688
576714,Puri-nethol®; Merkaptopurin; 50 mg; TABLET,1,,L01BB02,TABLET,50 mg,Puri-nethol®,0.5,AUTO_MAPPED,1436650
576766,Celecoxib Krka; Celecoxib; 200 mg; CAPHAR,22,,M01AH01,CAPHAR,200 mg,Celecoxib Krka,0.5,AUTO_MAPPED,19081053
576786,Noradrenalin Hospira; Noradrenalin; 1 mg/ml; COSINF,1,,C01CA03,COSINF,1 mg/ml,Noradrenalin Hospira,0.5,AUTO_MAPPED,1321341
576846,Temozolomide Accord; Temozolomid; 250 mg; CAPHAR,1,,L01AX03,CAPHAR,250 mg,Temozolomide Accord,0.5,AUTO_MAPPED,1341149
576856,Varivax®; PSSUIJ,1,,J07BK01,PSSUIJ,,Varivax®,0.5,UNCHECKED,0
576883,"Midiana 28; Drospirenon + etinylestradiol; 0,03 mg/3 mg; FICOTA",1,,G03AA12,FICOTA,"0,03 mg/3 mg",Midiana 28,0.5,AUTO_MAPPED,1512674
576934,Zofran®; Ondansetron; 4 mg; FICOTA,1,,A04AA01,FICOTA,4 mg,Zofran®,0.5,AUTO_MAPPED,1000560
576939,Tecfidera; Dimetylfumarat; 120 mg; GARECH,1,,N07XX09,GARECH,120 mg,Tecfidera,0.5,AUTO_MAPPED,43526424
576942,Casodex; Bikalutamid; 50 mg; FICOTA,1,,L02BB03,FICOTA,50 mg,Casodex,0.5,AUTO_MAPPED,1344381
576954,Cytarabine Accord; Cytarabin; 100 mg/ml; SOIJIF,1,,L01BC01,SOIJIF,100 mg/ml,Cytarabine Accord,0.5,AUTO_MAPPED,1311078
576955,Lamictal; Lamotrigin; 25 mg; DICHTA,1,,N03AX09,DICHTA,25 mg,Lamictal,0.5,AUTO_MAPPED,705103
576959,"Pravidel; Bromokriptin; 2,5 mg; TABLET",1,,G02CB01,TABLET,"2,5 mg",Pravidel,0.5,AUTO_MAPPED,730548
576967,"Pravidel; Bromokriptin; 2,5 mg; TABLET",1,,G02CB01,TABLET,"2,5 mg",Pravidel,0.5,AUTO_MAPPED,730548
576969,Estradot; Estradiol; 25 mikrogram/24 timmar; TRAPAT,1,,G03CA03,TRAPAT,25 mikrogram/24 timmar,Estradot,0.5,AUTO_MAPPED,1548195
576975,"Cytotec; Misoprostol; 0,2 mg; TABLET",1,,A02BB01,TABLET,"0,2 mg",Cytotec,0.5,AUTO_MAPPED,1150926
576983,"Cytotec; Misoprostol; 0,2 mg; TABLET",110,,A02BB01,TABLET,"0,2 mg",Cytotec,0.5,AUTO_MAPPED,1150926
576987,Aqurex; POORSO,1,,A07CA,POORSO,,Aqurex,0.5,UNCHECKED,0
576991,Zofran®; Ondansetron; 8 mg; FICOTA,1,,A04AA01,FICOTA,8 mg,Zofran®,0.5,AUTO_MAPPED,1000560
576993,"HEMANGIOL; 3,75 mg/ml; ORASOL",1,,C07AA05,ORASOL,"3,75 mg/ml",HEMANGIOL,0.5,AUTO_MAPPED,1353766
576999,Micardis®; Telmisartan; 80 mg; TABLET,1,,C09CA07,TABLET,80 mg,Micardis®,0.5,AUTO_MAPPED,1317640
577023,Sandimmun Neoral; Ciklosporin; 100 mg/ml; ORASOL,1,,L04AD01,ORASOL,100 mg/ml,Sandimmun Neoral,0.5,AUTO_MAPPED,19010482
577122,"Dostinex; Kabergolin; 0,5 mg; TABLET",1,,G02CB03,TABLET,"0,5 mg",Dostinex,0.5,AUTO_MAPPED,1558471
577135,Entresto®; 49 mg/51 mg; FICOTA,1,,C09DX04,FICOTA,49 mg/51 mg,Entresto®,0.5,UNCHECKED,0
577150,Lorazepam Orifarm; Lorazepam; 1 mg; TABLET,1,,N05BA06,TABLET,1 mg,Lorazepam Orifarm,0.5,AUTO_MAPPED,791967
577155,"Blocadren® Depot; 2,5 mg/ml; EDPRRE",1,,S01ED01,EDPRRE,"2,5 mg/ml",Blocadren® Depot,0.5,AUTO_MAPPED,902427
577163,Blocadren® Depot; Timolol; 5 mg/ml; EDPRRE,1,,S01ED01,EDPRRE,5 mg/ml,Blocadren® Depot,0.5,AUTO_MAPPED,902427
577221,Cipramil®; Citalopram; 20 mg; FICOTA,1,,N06AB04,FICOTA,20 mg,Cipramil®,0.5,AUTO_MAPPED,797617
577232,Levofloxacin B. Braun; Levofloxacin; 5 mg/ml; SOLINF,1,,J01MA12,SOLINF,5 mg/ml,Levofloxacin B. Braun,0.5,AUTO_MAPPED,1742253
577279,Salofalk; Mesalazin; 1500 mg; GRPRGR,1,,A07EC02,GRPRGR,1500 mg,Salofalk,0.5,AUTO_MAPPED,968426
577288,Cronyxin® vet.; 50 mg/ml; SOLINJ,1,,QM01AG90,SOLINJ,50 mg/ml,Cronyxin® vet.,0.5,UNCHECKED,0
577363,EpiPen Jr.; Adrenalin; 150 mikrogram; SOINPP,1,,C01CA24,SOINPP,150 mikrogram,EpiPen Jr.,0.5,AUTO_MAPPED,1343916
577387,Tilavist; Nedokromil; 20 mg/ml; EYDRSO,1,,S01GX04,EYDRSO,20 mg/ml,Tilavist,0.5,AUTO_MAPPED,1114620
577388,"NiQuitin; 1,5 mg; COMLOZ",1,,N07BA01,COMLOZ,"1,5 mg",NiQuitin,0.5,AUTO_MAPPED,718583
577396,Voriconazole Fresenius Kabi; Vorikonazol; 200 mg; POSOIF,1,,J02AC03,POSOIF,200 mg,Voriconazole Fresenius Kabi,0.5,AUTO_MAPPED,1714277
577407,Sildenafil Accord; Sildenafil; 100 mg; FICOTA,1,,G04BE03,FICOTA,100 mg,Sildenafil Accord,0.5,AUTO_MAPPED,1316262
577417,Sildenafil Anthrop; 25 mg; CHETAB,1,,G04BE03,CHETAB,25 mg,Sildenafil Anthrop,0.5,AUTO_MAPPED,1316262
577446,Linezolid Krka; Linezolid; 600 mg; FICOTA,1,,J01XX08,FICOTA,600 mg,Linezolid Krka,0.5,AUTO_MAPPED,1736887
577478,Tilavist; Nedokromil; 20 mg/ml; EYDRSO,1,,S01GX04,EYDRSO,20 mg/ml,Tilavist,0.5,AUTO_MAPPED,1114620
577483,Descutan; 4 %; CSOCSP,1,,D08AC02,CSOCSP,4 %,Descutan,0.5,AUTO_MAPPED,1790812
577494,Didronate®; Etidronat; 200 mg; TABLET,1,,M05BA01,TABLET,200 mg,Didronate®,0.5,AUTO_MAPPED,1552929
577500,Catapres; Klonidin; 150 mikrogram/ml; SOLINJ,1,,C02AC01,SOLINJ,150 mikrogram/ml,Catapres,0.5,AUTO_MAPPED,1398937
577508,Twinrix® Vuxen; Vaccin mot hepatit A + hepatit B; SUSINJ,1,,J07BC20,SUSINJ,,Twinrix® Vuxen,0.5,AUTO_MAPPED,596876
577567,Olanzapine Teva; Olanzapin; 5 mg; ORDITA,1,,N05AH03,ORDITA,5 mg,Olanzapine Teva,0.5,AUTO_MAPPED,785788
577597,Jinarc; 30 mg; TABLET,1,,G04,TABLET,30 mg,Jinarc,0.5,UNCHECKED,0
577615,Valsartan Orion; Valsartan; 320 mg; FICOTA,1,,C09CA03,FICOTA,320 mg,Valsartan Orion,0.5,AUTO_MAPPED,1308842
577650,"Orudis; Ketoprofen; 2,5 %; GEL1",1,,M02AA10,GEL1,"2,5 %",Orudis,0.5,AUTO_MAPPED,1185922
577662,Losartan/Hydrochlorothiazide Sandoz; Losartan + hydroklortiazid; 100 mg/25 mg; FICOTA,879,,C09DA01,FICOTA,100 mg/25 mg,Losartan/Hydrochlorothiazide Sandoz,0.5,AUTO_MAPPED,1367500
577711,"Fenylefrin Abcur; Fenylefrin; 0,05 mg/ml; SOLINJ",1,,C01CA06,SOLINJ,"0,05 mg/ml",Fenylefrin Abcur,0.5,AUTO_MAPPED,1135766
577720,Doxazosin 2care4; Doxazosin; 4 mg; PRRETA,1,,C02CA04,PRRETA,4 mg,Doxazosin 2care4,0.5,AUTO_MAPPED,1363053
577729,"Omnitrope (SurePal); Somatropin (Sandoz); 10 mg/1,5 ml; SOINCA",1,,H01AC01,SOINCA,"10 mg/1,5 ml",Omnitrope (SurePal),0.5,AUTO_MAPPED,1584910
577742,"Orudis; Ketoprofen; 2,5 %; GEL1",1,,M02AA10,GEL1,"2,5 %",Orudis,0.5,AUTO_MAPPED,1185922
577780,Paricalcitol Alternova; Parikalcitol; 1 mikrogram; CAPSOF,1,,H05BX02,CAPSOF,1 mikrogram,Paricalcitol Alternova,0.5,AUTO_MAPPED,1517740
577786,Galantamin Sandoz; Galantamin; 8 mg; PRRECH,1,,N06DA04,PRRECH,8 mg,Galantamin Sandoz,0.5,AUTO_MAPPED,757627
577836,Microlax®; RECSOL,1,,A06AG11,RECSOL,,Microlax®,0.5,UNCHECKED,0
577860,Flutikason Orifarm; Flutikason; 50 mikrogram/dos; NASPSU,1,,R01AD08,NASPSU,50 mikrogram/dos,Flutikason Orifarm,0.5,AUTO_MAPPED,1149380
577890,Norvasc®; Amlodipin; 5 mg; TABLET,36,,C08CA01,TABLET,5 mg,Norvasc®,0.5,AUTO_MAPPED,1332419
577908,Norvasc®; Amlodipin; 10 mg; TABLET,352,,C08CA01,TABLET,10 mg,Norvasc®,0.5,AUTO_MAPPED,19073093
577935,Flutide Diskus; Flutikason; 500 mikrogram/dos; INPOPD,1,,R03BA05,INPOPD,500 mikrogram/dos,Flutide Diskus,0.5,AUTO_MAPPED,1149380
577941,"ADASUVE®; 9,1 mg; INPOPD",1,,N05AH01,INPOPD,"9,1 mg",ADASUVE®,0.5,AUTO_MAPPED,792263
578022,Levetiracetam Accord; Levetiracetam; 500 mg; FICOTA,1,,N03AX14,FICOTA,500 mg,Levetiracetam Accord,0.5,AUTO_MAPPED,711584
578041,Zoledronsyra SUN; Zoledronsyra; 5 mg; SOLINF,1,,M05BA08,SOLINF,5 mg,Zoledronsyra SUN,0.5,AUTO_MAPPED,1524674
578074,Naproxen Bluefish; Naproxen; 500 mg; TABLET,501,,M01AE02,TABLET,500 mg,Naproxen Bluefish,0.5,AUTO_MAPPED,19019273
578081,Citalopram Orion; Citalopram; 10 mg; FICOTA,1,,N06AB04,FICOTA,10 mg,Citalopram Orion,0.5,AUTO_MAPPED,797617
578136,Bravecto; 1000 mg; CHETAB,1,,QP53BE02,CHETAB,1000 mg,Bravecto,0.5,UNCHECKED,0
578189,"Synacthen®; 0,25 mg/ml; SOIJIF",1,,H01AA02,SOIJIF,"0,25 mg/ml",Synacthen®,0.5,AUTO_MAPPED,19008009
578194,Ibuprofen Actavis; Ibuprofen; 600 mg; FICOTA,1,,M01AE01,FICOTA,600 mg,Ibuprofen Actavis,0.5,AUTO_MAPPED,1177480
578211,Fluvirin®; SUINPS,1,,J07BB02,SUINPS,,Fluvirin®,0.5,UNCHECKED,0
578215,Onbrez® Breezhaler®; Indakaterol; 150 mikrogram; INPOHC,1,,R03AC18,INPOHC,150 mikrogram,Onbrez® Breezhaler®,0.5,AUTO_MAPPED,40240664
578261,NeisVac-C; SUINPS,1,,J07AH07,SUINPS,,NeisVac-C,0.5,UNCHECKED,0
578294,Natriumklorid Meda; Natriumklorid; 9 mg/ml; SOLINF,1,,B05BB01,SOLINF,9 mg/ml,Natriumklorid Meda,0.5,AUTO_MAPPED,967823
578311,"Bisoprolol Sandoz; Bisoprolol; 1,25 mg; FICOTA",1,,C07AB07,FICOTA,"1,25 mg",Bisoprolol Sandoz,0.5,AUTO_MAPPED,1338005
578336,Natriumklorid Meda; Natriumklorid; 9 mg/ml; SOLINF,1,,B05BB01,SOLINF,9 mg/ml,Natriumklorid Meda,0.5,AUTO_MAPPED,967823
578344,"Cydectin® vet; 18,92 mg/g; ORAGEL",1,,QP54AB02,ORAGEL,"18,92 mg/g",Cydectin® vet,0.5,UNCHECKED,0
578366,"Madopar Quick mite; Levodopa + benserazid; 50 mg/12,5 mg; TABLET",1,,N04BA02,TABLET,"50 mg/12,5 mg",Madopar Quick mite,0.5,AUTO_MAPPED,789578
578424,ALIMTA; Pemetrexed; 500 mg; PCSOIF,1,,L01BA04,PCSOIF,500 mg,ALIMTA,0.5,AUTO_MAPPED,1304919
578451,Januvia®; Sitagliptin; 100 mg; FICOTA,2079,,A10BH01,FICOTA,100 mg,Januvia®,0.5,AUTO_MAPPED,19125041
578462,Arcoxia; Etoricoxib; 60 mg; FICOTA,867,,M01AH05,FICOTA,60 mg,Arcoxia,0.5,AUTO_MAPPED,19011356
578471,Kovaltry; 3000 IE; PSSOIJ,1,,B02BD02,PSSOIJ,3000 IE,Kovaltry,0.5,AUTO_MAPPED,1352213
578523,Prednisolon Alternova; Prednisolon; 10 mg; TABLET,1,,H02AB06,TABLET,10 mg,Prednisolon Alternova,0.5,AUTO_MAPPED,1550557
578547,"Ganfort; Bimatoprost + timolol; 0,3 mg/ml + 5 mg/ml; EYDRSO",1,,S01ED51,EYDRSO,"0,3 mg/ml + 5 mg/ml",Ganfort,0.5,AUTO_MAPPED,904525
578556,Sandimmun Neoral; Ciklosporin; 50 mg; CAPSOF,1,,L04AD01,CAPSOF,50 mg,Sandimmun Neoral,0.5,AUTO_MAPPED,19010482
578575,Salazopyrin EN; Sulfasalazin; 500 mg; GARETA,1,,A07EC01,GARETA,500 mg,Salazopyrin EN,0.5,AUTO_MAPPED,964339
578583,"Oxis Turbuhaler; Formoterol; 4,5 mikrogram/dos; INHPOW",1,,R03AC13,INHPOW,"4,5 mikrogram/dos",Oxis Turbuhaler,0.5,AUTO_MAPPED,1196677
578589,Buprenorfin Evolan; Buprenorfin; 8 mg; SULITA,1,,N07BC01,SULITA,8 mg,Buprenorfin Evolan,0.5,AUTO_MAPPED,1133201
578605,"Levodopa/Carbidopa/Entacapone Teva; Levodopa + karbidopa + entakapon; 75 mg/18,75 mg/200 mg; FICOTA",1,,N04BA03,FICOTA,"75 mg/18,75 mg/200 mg",Levodopa/Carbidopa/Entacapone Teva,0.5,AUTO_MAPPED,789578
578617,"Oxis Turbuhaler; Formoterol; 4,5 mikrogram/dos; INHPOW",1,,R03AC13,INHPOW,"4,5 mikrogram/dos",Oxis Turbuhaler,0.5,AUTO_MAPPED,1196677
578643,Seroquel Depot; Kvetiapin; 200 mg; PRRETA,1,,N05AH04,PRRETA,200 mg,Seroquel Depot,0.5,AUTO_MAPPED,766814
578658,"Triatec; Ramipril; 2,5 mg; TABLET",1,,C09AA05,TABLET,"2,5 mg",Triatec,0.5,AUTO_MAPPED,1334456
578682,Triatec; Ramipril; 5 mg; TABLET,1,,C09AA05,TABLET,5 mg,Triatec,0.5,AUTO_MAPPED,1334456
578692,Bisoprolol Krka; Bisoprolol; 5 mg; FICOTA,45,,C07AB07,FICOTA,5 mg,Bisoprolol Krka,0.5,AUTO_MAPPED,40162878
578708,Klean-prep; POORSO,1,,A06AD65,POORSO,,Klean-prep,0.5,UNCHECKED,0
578711,Escitalopram Accord; Escitalopram; 20 mg; FICOTA,1,,N06AB10,FICOTA,20 mg,Escitalopram Accord,0.5,AUTO_MAPPED,715939
578716,Triatec; Ramipril; 5 mg; TABLET,1,,C09AA05,TABLET,5 mg,Triatec,0.5,AUTO_MAPPED,1334456
578736,LYRICA®; Pregabalin; 300 mg; CAPHAR,1,,N03AX16,CAPHAR,300 mg,LYRICA®,0.5,AUTO_MAPPED,734354
578740,"Triatec; Ramipril; 1,25 mg; TABLET",1,,C09AA05,TABLET,"1,25 mg",Triatec,0.5,AUTO_MAPPED,1334456
578757,"Triatec; Ramipril; 1,25 mg; TABLET",1,,C09AA05,TABLET,"1,25 mg",Triatec,0.5,AUTO_MAPPED,1334456
578765,"Triatec; Ramipril; 2,5 mg; TABLET",1,,C09AA05,TABLET,"2,5 mg",Triatec,0.5,AUTO_MAPPED,1334456
578790,"bicaVera 2,3% Glucose, 1,75 mmol/l Calcium; SOPEDI",1,,B05DB,SOPEDI,,"bicaVera 2,3% Glucose, 1,75 mmol/l Calcium",0.5,UNCHECKED,0
578794,Toilax®; 5 mg; GARETA,1,,A06AB02,GARETA,5 mg,Toilax®,0.5,AUTO_MAPPED,924939
578809,Risedronat Stada; Risedronat; 35 mg; FICOTA,1,,M05BA07,FICOTA,35 mg,Risedronat Stada,0.5,AUTO_MAPPED,19115051
578871,Fampyra; Fampridin; 10 mg; PRRETA,1,,N07XX07,PRRETA,10 mg,Fampyra,0.5,AUTO_MAPPED,40170680
578880,Lamictal; Lamotrigin; 50 mg; TABLET,1,,N03AX09,TABLET,50 mg,Lamictal,0.5,AUTO_MAPPED,705103
578898,Lamictal; Lamotrigin; 100 mg; TABLET,1,,N03AX09,TABLET,100 mg,Lamictal,0.5,AUTO_MAPPED,705103
578905,Fluconazole Accord; Flukonazol; 150 mg; CAPHAR,1,,J02AC01,CAPHAR,150 mg,Fluconazole Accord,0.5,AUTO_MAPPED,1754994
578930,Lamictal; Lamotrigin; 25 mg; TABLET,1,,N03AX09,TABLET,25 mg,Lamictal,0.5,AUTO_MAPPED,705103
578944,Xarelto®; Rivaroxaban; 20 mg; FICOTA,5888,,B01AF01,FICOTA,20 mg,Xarelto®,0.5,AUTO_MAPPED,40244448
578963,Pilokarpin CCS; 2 %; EDSSDC,1,,S01EB01,EDSSDC,2 %,Pilokarpin CCS,0.5,AUTO_MAPPED,945286
578971,Pilokarpin CCS; Pilokarpin; 4 %; EDSSDC,1,,S01EB01,EDSSDC,4 %,Pilokarpin CCS,0.5,AUTO_MAPPED,945286
578997,"Zestoretic; Lisinopril + hydroklortiazid; 10 mg/12,5 mg; TABLET",15,,C09BA03,TABLET,"10 mg/12,5 mg",Zestoretic,0.5,AUTO_MAPPED,1308216
579001,Samarin Antacid Mint; CHETAB,1,,A02,CHETAB,,Samarin Antacid Mint,0.5,UNCHECKED,0
579003,"Zestoretic; Lisinopril + hydroklortiazid; 10 mg/12,5 mg; TABLET",3652,,C09BA03,TABLET,"10 mg/12,5 mg",Zestoretic,0.5,AUTO_MAPPED,1308216
579029,"Premarina®; 0,3 mg; TABLET",1,,G03CA57,TABLET,"0,3 mg",Premarina®,0.5,AUTO_MAPPED,1549080
579037,"Premarina®; Konjugerade östrogener; 0,625 mg; TABLET",1,,G03CA57,TABLET,"0,625 mg",Premarina®,0.5,UNCHECKED,0
